ID;Term;Begrepsforklaring;Definisjon;Språkversjoner;Beskrivelsestype;Alternative termer;Kilde;Frarådde termer;Eksempler
BEGREP-1603;Fagarkiv;NAVs Fagarkiv er hovedsakelig Joark.;et arkiv for fagsaker som har fysiske eller juridiske personer  som part.;Bokmål;Faglig fortolkning;;Overordnet arkivplan for NAV - arbeids- og velferdsetaten, versjon 2.0. Hentet 18. juli 2017 fra https://navet.adeo.no/Etatstjenester/Stottefunksjoner/Arkiv+og+dokumenthandtering.;;
BEGREP-1602;Basisregistrering;"Brukes for å arkivere dokumenter uten å journalføre dem. 
  
  ";en spesialisering av registrering, og inneholder i tillegg alle de metadataene som skal være obligatoriske i alle typer fagsystemer.;Bokmål;Faglig definisjon;;Noark 5, v. 4.0 (pdf). Side 63.;;NAV har tilsvarende registrering med minimums metadata i Henvendelsesarkivet.
BEGREP-1589;Nøytralt uttak;"Forventet nåverdi av den enkeltes samlede alderspensjon som pensjonist er uavhengig av uttaksalder. Den årlige pensjonen blir høyere jo senere den tas ut fordi den skal utbetales over færre år. 

  

 ";samlet alderspensjon i perioden som pensjonist er nøytral i forhold til når pensjonen tas ut.;;Faglig definisjon;;"LOV-1997-02-28-19 Lov om folketrygd (folketrygdloven) §§ 19-6 og 20-12 
";;Totalsummen av utbetalt alderspensjon blir den samme om man tar ut pensjonen ved 70 år eller 62 år. Den årlige alderspensjonen blir imidlertid høyere om pensjonen tas ut ved 70 år enn om den tas ut ved 62 år, fordi den totale pensjonen skal utbetales over færre år som pensjonist.
BEGREP-1586;Identitet;"""Identitet kan utdypes og forklares nærmere ut fra tre grupper med identitetselementer: 

- Formell identitet blir etablert med tildeling av navn, fødselsdato og nasjonalitet. 
- Biologisk identitet viser til vårt genetiske opphav og som blant annet tilkjennegis i utseendet vårt. Formell og biologisk identitet endrer seg ikke med tiden. 
- Sosiokulturell identitet gjengir elementer som kan endre seg gjennom livet, som utdannelse, klasse- eller gruppetilhørighet, politisk tilknytning, språk, livsstil etc. 

I Norge har vi fødselsnummer, som er unikt for den enkelte person. Andre land kan ha tilsvarende identifikasjonsnummer: Sverige har personnummer, Danmark har CPR-nummer, Storbritannia har National Insurance Number og USA har Social Security Number etc. Noen land forbyr tildeling av nummer for unik personidentifisering, dette gjelder blant annet Tyskland, Australia og Canada. Disse landene benytter ulike nummer til ulike formål, eksempelvis skatt og helsetjenester.""";"""identitet kan sies å utgjøre summen av forskjellige opplysninger og særegenheter som tilsammen beskriver personen og skiller han fra andre.""";Bokmål;Faglig definisjon;;"""Hva er identitet?"". Hentet 28. september 2018 fra https://www.nidsenter.no/fag/hva-er-identitet/";;
BEGREP-1562;Endringsvedtak;;et vedtak som endrer resultatet av et tidligere vedtak, til gunst eller ugunst for brukeren.;Bokmål;Folkelig forklaring;;;;
BEGREP-1561;Vergemål;"""Med personer under vergemål menes 

a) personer under 18 år, 

b) personer som har fylt 18 år, og som det er vedtatt vergemål for etter vergemålsloven] kapittel 4. 

Med personer som er satt under vergemål, menes personer som det er vedtatt vergemål for etter vergemålsloven] kapittel 4."" 
";"""...] når en mindreårig eller voksen har en verge som er bemyndiget til å handle på vegne av vedkommende.""";Bokmål;Rettslig definisjon;;"NOU 2004:16. (Kapittel 5). Vergemål. Utredning fra et utvalg oppnevnt av Justis- og politidepartementet 6. april 2001. Avgitt 17. september 2004. Justis- og politidepartementet; 
LOV-2010-03-26-9 Lov om vergemål (vergemålsloven) § 2;";;
BEGREP-1552;Introduksjonsprogram;"Ordningen har som formål å styrke nyankomne innvandreres mulighet for deltakelse i yrkes- og samfunnslivet og deres økonomiske selvstendighet. 

Introduksjonsprogrammet skal som et minimum inneholde norskopplæring, samfunnskunnskap, samt tiltak som forbereder til videre opplæring eller tilknytning til yrkeslivet. 

Programmet skal være helårlig og på full tid. Deltakerne mottar introduksjonsstønad. Programmet kan vare inntil to år, med tillegg av godkjent permisjon. Når særlige grunner taler for det, kan programmet vare inntil tre år. 

Kommunen har ansvaret for å tilby introduksjonsprogrammet. Rett og plikt til deltakelse er hjemlet i introduksjonsloven. Noen kommuner har valgt å legge programmet til NAV-kontoret i kommunen. Integrerings- og mangfoldsdirektoratet (IMDi) har det overordnete ansvaret for programmet.";"ordning som tilrettelegges for nyankomne flyktninger og innvandrere som har behov for grunnleggende kvalifisering og som tar sikte på å gi grunnleggende ferdigheter i norsk, gi grunnleggende innsikt i norsk samfunnsliv og å forberede for deltakelse i yrkeslivet. 


";Bokmål;Faglig definisjon;;LOV-2003-07-04-80 Lov om introduksjonsordning og norskopplæring for nyankomne innvandrere (introduksjonsloven) §§ 1, 4 og 5;;
BEGREP-1546;Legeerklæring;I NAV-sammenheng brukes termen om en rekke attester når bruker søker om folketrygdens helserelaterte stønader og ytelser. Legeerklæringer benyttes som grunnlag for NAVs vurdering av brukerens rett til de aktuelle stønadene/ytelsene.;en skriftlig bevitnelse, bekreftelse, vurdering e.l. avgitt av lege som ledd i yrkesutøvelsen for å dokumentere helseopplysninger, helsetilstand eller behandlingsforhold knyttet til enkeltpasienter med formål å skulle benyttes overfor andre enn pasienten selv.;;Folkelig forklaring;;"FOR-2008-12-18-1486 Forskrift om krav til helsepersonells attester, erklæringer o.l. (Forskrift om krav til helsepersonells attester);|https://lovdata.no/dokument/SF/forskrift/2008-12-18-1486] 
LOV-1997-28-02-19 Lov om folketrygd (folketrygdloven) § 21-4|https://www.nav.no/rettskildene-intern/lov/L19970228-19_P21-4#L19970228-19_P21-4]";;"- Sykmelding 
- ""Legeerklæring ved krav om pleiepenger"" 

- ""Legeerklæring ved arbeidsuførhet"""
BEGREP-1542;Arbeidsinntekt;"Inntekten skal være knyttet til  arbeidsinnsats. Rene kapitalinntekter som f.eks. renter medregnes ikke, og heller ikke pensjonsinntekt, underholdsbidrag, stønad etter lov om sosiale tjenester og AAP. 

Inntekt som av ligningsmyndighetene anses som pensjonsgivende inntekt vil vanligvis anses som arbeidsinntekt. 

Arbeidsinntekt gjelder fordel vunnet ved arbeid, utgiftsgodtgjørelse og naturalytelser. 

Likestilt med arbeidsinntekt er dagpenger, sykepenger, pleiepenger, omsorgspenger, svangerskapspenger, foreldrepenger og avtalefestet pensjon. 

Denne type inntekter blir rapport om gjennom A-ordningen.";"en inntekt vunnet ved arbeid og som etter skatteloven skal regnes som skattepliktig inntekt. 

 ";Bokmål;Faglig fortolkning;;" LOV-1999-03-26-14 Lov om skatt av formue og inntekt (skatteloven) § 5-10 til 5-13 https://www.nav.no/rettskildene-intern/lov/L19990326-14_P5-10#L19990326-14_P5-10], 
jf. § 5-1 https://www.nav.no/rettskildene-intern/lov/L19990326-14_P5-1#L19990326-14_P5-1]";;
BEGREP-1517;Fødselsattest;;"et offentlig dokument som ""inneholder opplysninger om en persons navn, fødselsdato, personnummer, kjønn, fødested og eventuelt navn på foreldre.";Bokmål;Faglig definisjon;;"""Fødselsattest"". Hentet den 28.09.2016 fra http://www.skatteetaten.no/no/Person/Folkeregister/Utlevering-av-opplysninger/Attester/Fodselsattest/; 
FOR-1968-07-05-3384 Forskrift om utstedelse av fødselsattester i folkeregistrene";;
BEGREP-1506;Heltidsarbeid;Heltidsarbeid er et krav for å for eksempel kunne utsette foreldrepengeperioden sin. At man gjenopptar sin fulle deltidsstilling er ikke nok til å oppfylle kravet.;inntektsgivende arbeid på heltid.;Bokmål;Folkelig forklaring;;LOV--1997-02-28-19 Lov om folketrygd (folketrygdloven) § 14-11 første ledd bokstav b;;"- At man jobber fulltid, 100 % stilling (man har et arbeidsforhold og mottar lønn) 
- Lønnet etatsutdanning på heltid"
BEGREP-1499;Selvbetjeningsløsning;"Selvbetjeningsløsningene gir brukeren tilpasset veiledning og tilgang til egen informasjon underveis i utfyllingen av en søknad, oppdatering av fakta (telefonnummer og lignende) eller belysning av en sak. 

Formålet med selvbetjeningsløsninger er å 
- legge til rette for at søknader er tilstrekkelig opplyst til å kunne behandles i NAVs systemer og prosesser 
- redusere brukernes behov for personlig bistand fra NAV fordi nødvendig og tilstrekkelig informasjon gis i løsningen 
- bidra til å realisere NAVs kanalstrategi ved at brukerne henvises til den mest ressurseffektive kommunikasjonskanalen 
- gi bedre service til de brukerne/aktørene som NAV samhandler med 

Andre aktørers (bedrifter, samhandlingspartnere med videre) saksbehandlingssystemer som sender elektroniske meldinger til NAV er ikke omfattet av denne definisjonen. 

Automatiserte tjenester omfattes ikke av dette begrepet, ei heller av selvbetjening, for eksempel vil opplysninger vi tidligere ba brukerne/arbeidsgiverne om nå kunne hentes via a-ordningen. 

Videre vil en løsning for system til system-kommunikasjon, for eksempel en sykmelding generert i en leges EPJ sendt direkte til NAV, falle utenfor definisjonen. Det samme vil arbeidsgivers elektroniske krav om sykepengerefusjon, mens DIGISYFO er en selvbetjeningsløsning.";"en digital løsning som setter en aktør i stand til selv å utføre oppgaver som ikke må utføres av en NAV-ansatt, eller som ikke kan eller bør automatiseres. 
";Bokmål;Faglig definisjon;;;;
BEGREP-1496;Dokumentproduksjon- og distribusjonssystemet;Dokumentproduksjon- og distribusjonssystemet (Doksys) koordinerer og utfører operasjoner for forretningsfunksjonen Dokumentproduksjon og -distribusjon. ;en felles løsning for dokumentproduksjon og -distribusjon i NAV.;Bokmål;Faglig fortolkning;Doksys;"""Systemdokumentasjon for Doksys."" Hentet 7. september 2016 fra http://confluence.adeo.no/x/34fiC]";;"Eksempler på operasjoner: 
- Produksjon av redigerbare dokumenter 
- Produksjon av ikke-redigerbare dokumenter 
- Produksjon og distribusjon av afp-filer for utskrift 
- Distribusjon av dokumenter til digital postkasse 
- Distribusjon av ehf-dokumenter til Nets 
- Produksjon av vedlegg 
- Produksjon av dokumentutkast 
- Ferdigstill forsendelse 
- Støtte for to-trinns saksbehandling 
- Avbryt forsendelse 
- Avbryt vedlegg 
- Lokal utskrift (skal bare benyttes for absolutt behov for lokal utskrift) 
- Utskrift av dokument med vedlegg 
- Knytte eksisterende dokumenter i Joark til en forsendelse 
- Produksjon av batchbrev/høyvolumforsendelser 
- Varsel til bruker"
BEGREP-1491;Tekstelement;Et tekstelement kan inneholde variabler og styres av en visningsregel. Hvert tekstelement har unik identifikator. Hensikten med tekstelementene er å samle tekster som potensielt kan gjenbrukes, gjerne på tvers av fagområder i NAV, og for å gi innholdseiere og andre interessenter oversikt over hvilke tekstelementer som blir brukt hvor, og bidra til å standardisere kommunikasjon til bruker.;en blokk eller mengde med tekstlig innhold i en dokumentmal.;Bokmål;Faglig fortolkning;;"""Systemdokumentasjon for ""Metaforce-dokumenter"". Hentet 11. august 2017 fra https://confluence.adeo.no/x/KWlsDQ.";;"Tekstelementer kan ha ulik kategori: 

1. Fellesfaglige tekster på tvers i NAV: 
""Med vennlig hilsen"" og ""Har du spørsmål"", som avslutter brev fra NAV. 

2. Fellesfaglige tekster innenfor en temagruppe, som Arbeid. 
Eksempel er felles innledning for søknad. 

3. Fellesfaglige tekster innenfor et ytelsesområde, som AAP, eller Oppfølging. 

4. Grupperte tekstelementer 

5. Unike tekstelementer"
BEGREP-1475;Dokumentasjon;;«informasjon som en organisasjon eller person produserer, mottar og vedlikeholder som bevis og som et aktivum, som ledd i å oppfylle rettslige forpliktelser eller i en forretningstransaksjon»;Bokmål;Faglig definisjon;;"""Dokumentasjon"". I: NS-ISO 30300:2011. Utgave 1 (2015-05-01), kapittel 3.1.7, side 13. _Informasjon og dokumentasjon - Ledelsessyetemer for dokumentasjon - Grunntrekk og terminologi._";;
BEGREP-1458;Kodespeil;;et sammensatt kodeverk som oversetter koder mellom to forskjellige kodesett som typisk kommer fra hvert sitt IT-system.;Bokmål;Faglig definisjon;;;;
BEGREP-1457;Hierarkisk kodeverk;Hierarkiske kodeverk er begrenset av at kodene fra de enkelte kodeverk hører hjemme på et gitt nivå i hierarkiet. Alle kodene har overkoder og underkoder med unntak av øverste og nederste nivå.;et sammensatt kodeverk der kodene har overkoder eller underkoder fra andre kodeverk.;Bokmål;Faglig definisjon;;;;Geografisk kodeverk som uttrykker Land - fylke - kommune - bydel
BEGREP-1456;Kodesti;"Kodestier er den mest avanserte formen for sammensatte kodeverk i Felles kodeverksløsning. 
Kodestiene gir mulighet til å uttrykke sammenheng mellom koder uten at det ligger begrensninger i hva som skal tolkes som overordnet og underordnet kode eller hvor mange koder som kan peke til en enkelt kode i et annet kodeverk. 

Kodestiene skiller seg fra hierarkiske kodeverk ved at de ikke er bundet av at koder på ett nivå i hierarkiet alltid skal følges av koder på et annet gitt nivå.";ett sammensatt kodeverk der kodene er bundet sammen med ett sett av noder.;Bokmål;Faglig definisjon;;;;
BEGREP-1453;Transaksjon;"""Transaksjoner resulterer i arkivdokumenter, men alle transaksjoner behøver ikke nødvendigvis skape et eget arkivdokument.""";"""de enkelte trinnene i en aktivitet.""";Bokmål;Faglig definisjon;;"""Transaksjon"". I: NOARK 5 v 4.0 (pdf). Side 277; 
""DET DIGITALE UNIVERSET - Tanker om funksjonsbasert klassifikasjon"". Av: Marcus Liebold, Riksarkivet. Hentet 18. juli 2017 fra http://www.arkivrad.no/sites/arkivrad/files/arkivrad_nr.1_2014_0.pdf. 
";;"- Mottak av en søknad i form av et inngående dokument 
- Vedtaket i form av et utgående dokument"
BEGREP-1445;Arbeidsgiveravgift;Arbeidsgiveravgiften fastsettes i prosent av det beløp som skal innrapporteres for vedkommende år. Plikten til å betale arbeidsgiveravgift gjelder selv om beløpet fritas for innrapporteringsplikt på grunn av beløpets størrelse.;"avgift som betales ""av lønn og annen avgiftspliktig godtgjørelse for arbeid og oppdrag i og utenfor tjenesteforhold ...] som arbeidsgiver] plikter å innrapportere."" 

";Bokmål;Faglig definisjon;;LOV-1997-02-28-19 Lov om folketrygd (folketrygdloven) § 23-2;;
BEGREP-1442;Selvstendig næringsdrivende;"""Ved avgjørelsen av om en person skal regnes som selvstendig næringsdrivende, legges det blant annet vekt på 

- om virksomheten har et visst omfang, 
- om vedkommende har ansvaret for resultatet av virksomheten, 
- om vedkommende har arbeidstakere i sin tjeneste eller nytter frilansere, 
- om vedkommende driver virksomheten fra et fast forretningssted (kontor, verksted e.l.), 
- om vedkommende har den økonomiske risikoen for virksomheten, 
- om vedkommende bruker egne driftsmidler. """;"""med selvstendig næringsdrivende menes i denne loven enhver som for egen regning og risiko driver en vedvarende virksomhet som er egnet til å gi nettoinntekt.""";Bokmål;Legaldefinisjon;;LOV-1997-02-28-19 Lov om folketrygd (folketrygdloven) § 1-10.;;
BEGREP-1438;Frilanser;"""Gruppen omfatter mange utøvende kunstnere, journalister og andre som ikke kan anses som ansatt. Videre omfatter gruppen personer som mottar ulike former for lønn, provisjon, honorar, godtgjørelse som medlem i styrer og råd m.m.""";"""med frilanser menes i denne loven enhver som utfører arbeid eller oppdrag utenfor tjeneste for lønn eller annen godtgjørelse, men uten å være selvstendig næringsdrivende, se § 1-10.""";Bokmål;Legaldefinisjon;Ikke-ansatt arbeidstaker, selvstendig oppdragstaker;"LOV-1997-02-28-19 Lov om folketrygd (folketrygdloven) § 1-9; 
I Ot prp nr 29 (1995-96), side 29.";;"- Journalist 
- Skuespiller 
- Fotograf 
- Musiker"
BEGREP-1432;Innsyn;;å gjøre seg kjent med opplysninger og dokumenter i en sak.;Bokmål;Faglig fortolkning;;;;
